arrest_count,month_id,boro_id,jurisdiction_id,perp_age_id,perp_sex_id,perp_race_id,vict_age_id,vict_sex_id,vict_race_id,court_count,complaint_count,shooting_count
1,9,1,,3,1,2,,,,,,
2,9,2,1,1,1,1,,,,4,,
1,9,2,1,2,1,4,,,,43,,
2,9,1,1,1,1,5,,,,,,
2,9,1,3,1,1,2,,,,,,
1,9,3,1,1,2,2,,,,29,,
2,9,4,2,1,1,2,,,,21,,
1,9,4,3,3,1,3,,,,,,
1,9,4,1,1,2,2,,,,36,,
1,9,4,3,2,2,2,,,,2,,
1,9,1,3,1,1,1,,,,,,
1,9,2,1,3,1,4,,,,25,,
1,9,3,2,2,2,2,,,,1,,
1,9,3,,3,1,2,,,,,,
1,9,4,,1,1,2,,,,,,
2,9,4,1,2,2,2,,,,23,,
1,9,2,1,2,1,5,,,,37,,
1,9,1,,1,1,2,,,,,,
2,9,3,,1,2,2,,,,,,
1,9,3,1,2,1,4,,,,98,,
2,9,5,1,3,1,3,,,,7,,
1,9,5,1,3,1,,,,,,,
1,9,1,1,1,1,,,,,,,
1,9,2,,2,1,2,,,,,,
1,9,3,1,4,1,2,,,,18,,
1,9,3,,4,1,2,,,,,,
2,9,4,1,2,1,4,,,,31,,
1,9,4,1,4,1,3,,,,7,,
1,9,3,,2,2,4,,,,,,
1,9,2,2,3,2,4,,,,,,
1,9,2,1,5,1,4,,,,,,
1,9,1,1,4,1,2,,,,,,
1,9,1,,1,2,3,,,,,,
1,9,1,1,4,1,4,,,,,,
1,9,4,2,2,2,2,,,,3,,
1,9,1,1,2,1,5,,,,,,
1,9,3,1,4,1,1,,,,5,,
1,9,2,1,1,2,3,,,,4,,
1,9,5,1,1,1,2,,,,19,,
1,9,4,1,3,1,1,,,,3,,
1,9,1,1,1,2,3,,,,,,
1,9,4,3,1,1,,,,,,,
1,9,4,,3,1,2,,,,,,
1,9,1,1,3,1,4,,,,,,
1,9,1,2,3,1,4,,,,,,
2,9,2,1,5,2,3,,,,,,
1,9,1,1,3,2,5,,,,,,
1,9,3,2,1,1,2,,,,22,,
1,9,5,1,2,1,3,,,,23,,
1,9,4,3,2,1,2,,,,3,,
1,9,4,1,2,1,1,,,,10,,
1,9,2,1,3,2,3,,,,1,,
1,9,1,2,4,1,2,,,,,,
1,9,1,1,2,1,1,,,,,,
2,9,1,3,2,1,4,,,,,,
1,9,3,2,3,1,2,,,,4,,
1,9,1,2,1,1,1,,,,,,
1,9,5,1,1,2,4,,,,4,,
1,9,2,3,1,1,2,,,,2,,
1,9,1,1,3,2,3,,,,,,
1,9,1,1,2,1,3,,,,,,
1,9,3,1,3,2,4,,,,5,,
1,9,2,1,3,1,3,,,,5,,
1,9,5,1,2,2,2,,,,8,,
1,9,3,,3,2,4,,,,,,
2,9,1,3,1,1,4,,,,,,
1,9,2,1,1,1,,,,,1,,
2,9,4,1,2,1,3,,,,26,,
1,9,2,2,5,1,4,,,,,,
1,9,2,2,2,1,2,,,,,,
2,9,2,1,1,2,4,,,,23,,
18,9,3,3,1,1,4,,,,20,,
1,9,5,1,3,2,3,,,,1,,
1,9,1,3,2,1,2,,,,,,
1,9,2,1,2,2,4,,,,5,,
3,9,2,,3,1,,,,,,,
1,9,5,1,1,2,1,,,,,,
1,9,4,1,1,2,4,,,,16,,
1,9,1,2,4,1,4,,,,,,
3,9,3,1,1,1,5,,,,4,,
1,9,3,1,2,2,1,,,,6,,
1,9,4,2,3,1,1,,,,,,
1,9,4,2,3,1,2,,,,7,,
1,9,1,3,1,1,3,,,,,,
1,9,4,1,2,2,6,,,,,,
1,9,4,1,3,2,2,,,,15,,
3,9,4,1,4,1,2,,,,27,,
1,9,1,1,3,1,1,,,,,,
2,9,4,3,1,1,3,,,,1,,
1,9,3,2,3,1,1,,,,,,
1,9,2,,3,1,5,,,,,,
1,9,1,,1,1,4,,,,,,
1,9,3,1,2,2,2,,,,13,,
1,9,4,2,1,1,1,,,,1,,
1,9,3,,4,2,4,,,,,,
1,9,2,1,1,2,5,,,,11,,
1,9,1,1,3,1,,,,,,,
1,9,4,3,1,1,1,,,,,,
1,9,2,,1,2,3,,,,,,
1,9,2,,1,2,2,,,,,,
1,9,3,,1,1,2,,,,,,
1,9,3,,1,1,4,,,,,,
1,9,1,1,5,1,3,,,,,,
1,9,3,1,1,2,1,,,,7,,
1,9,2,1,3,1,1,,,,4,,
2,9,3,2,1,2,2,,,,,,
1,9,4,3,3,1,2,,,,4,,
1,9,4,1,3,1,5,,,,17,,
1,9,5,1,1,1,5,,,,7,,
1,9,2,1,2,1,,,,,,,
1,9,1,1,2,1,4,,,,,,
2,9,1,,3,1,1,,,,,,
2,9,4,3,1,1,4,,,,3,,
1,9,2,1,3,2,2,,,,2,,
1,9,3,1,1,1,3,,,,11,,
1,9,4,2,2,1,2,,,,17,,
1,9,3,2,1,1,1,,,,5,,
1,9,2,,1,1,3,,,,,,
1,9,1,,2,1,1,,,,,,
1,9,3,2,4,2,2,,,,,,
1,9,4,1,2,1,,,,,6,,
1,9,2,1,1,2,1,,,,,,
1,9,1,1,1,2,,,,,,,
1,9,2,,1,1,5,,,,,,
1,9,3,3,3,1,4,,,,11,,
1,9,3,,1,1,3,,,,,,
1,9,2,,3,1,2,,,,,,
1,9,2,1,4,2,2,,,,2,,
1,9,1,3,4,1,2,,,,,,
1,9,4,3,2,2,4,,,,,,
1,9,3,3,3,1,2,,,,21,,
1,9,2,1,4,1,2,,,,12,,
1,9,5,1,5,2,2,,,,,,
1,9,1,1,5,1,4,,,,,,
1,9,3,1,3,2,3,,,,1,,
1,9,5,1,2,2,3,,,,2,,
1,9,2,1,4,1,4,,,,5,,
1,9,4,2,1,2,3,,,,,,
1,9,4,1,1,2,5,,,,4,,
1,9,1,1,1,2,1,,,,,,
1,9,1,2,1,2,2,,,,,,
1,9,4,1,1,2,3,,,,7,,
1,9,3,1,5,1,2,,,,9,,
1,9,5,1,2,1,2,,,,23,,
1,9,2,3,1,2,3,,,,,,
1,9,4,1,2,1,5,,,,8,,
1,9,4,2,1,1,4,,,,2,,
1,9,2,1,3,2,1,,,,,,
1,9,3,3,1,1,2,,,,43,,
1,9,1,1,3,1,5,,,,,,
1,9,5,1,4,1,2,,,,8,,
3,9,4,3,4,1,4,,,,,,
1,9,1,1,3,2,4,,,,,,
1,9,3,1,2,2,3,,,,,,
1,9,3,1,4,1,4,,,,7,,
1,9,2,,1,1,4,,,,,,
1,9,2,1,5,1,2,,,,10,,
1,9,1,2,1,1,2,,,,,,
2,9,1,3,1,2,2,,,,,,
2,9,3,3,2,2,1,,,,1,,
2,9,3,3,2,1,2,,,,19,,
1,9,2,3,1,1,3,,,,,,
1,9,4,1,2,2,5,,,,4,,
1,9,3,1,3,1,3,,,,14,,
1,9,1,1,2,2,2,,,,,,
1,9,3,1,2,1,3,,,,8,,
1,9,4,1,4,1,4,,,,12,,
1,9,5,,1,1,1,,,,,,
3,9,1,2,2,1,2,,,,,,
2,9,2,,2,1,4,,,,,,
1,9,2,2,3,2,2,,,,,,
1,9,5,1,1,2,3,,,,5,,
1,9,1,,3,1,3,,,,,,
1,9,4,1,4,2,1,,,,,,
1,9,5,1,4,1,4,,,,3,,
1,9,2,1,1,2,,,,,,,
1,9,4,1,5,1,2,,,,17,,
1,9,2,1,1,1,6,,,,2,,
1,9,2,1,3,2,4,,,,3,,
1,9,5,3,3,1,2,,,,,,
1,9,3,1,3,2,1,,,,5,,
1,9,1,1,2,2,5,,,,,,
1,9,4,3,2,1,3,,,,,,
1,9,1,3,1,2,3,,,,,,
1,9,3,1,3,1,5,,,,2,,
1,9,1,3,4,1,4,,,,,,
1,9,2,1,2,1,3,,,,12,,
1,9,4,1,4,1,1,,,,1,,
1,9,3,2,2,1,2,,,,18,,
1,9,4,1,3,1,,,,,7,,
1,9,3,,2,2,2,,,,,,
1,9,4,1,1,2,1,,,,1,,
1,9,1,,2,1,4,,,,,,
1,9,5,,1,1,2,,,,,,
1,9,3,1,1,2,5,,,,1,,
2,9,1,1,3,2,2,,,,,,
1,9,4,,3,1,4,,,,,,
1,9,2,,3,1,3,,,,,,
1,9,5,1,2,1,4,,,,8,,
1,9,5,1,2,2,4,,,,1,,
1,9,2,1,4,1,3,,,,3,,
1,9,1,3,3,1,1,,,,,,
1,9,4,2,1,2,2,,,,2,,
1,9,2,,3,1,4,,,,,,
1,9,3,,1,2,4,,,,,,
1,9,2,1,2,2,3,,,,,,
1,9,4,3,4,1,2,,,,3,,
1,9,2,1,4,2,4,,,,2,,
1,9,1,3,3,1,5,,,,,,
2,9,4,1,1,1,,,,,25,,
1,9,2,2,3,1,2,,,,,,
1,9,4,,2,2,2,,,,,,
1,9,2,1,4,1,5,,,,2,,
1,9,2,1,5,2,4,,,,2,,
1,9,2,1,5,1,5,,,,4,,
1,9,4,,1,1,3,,,,,,
1,9,5,1,4,1,3,,,,,,
2,9,5,,1,1,4,,,,,,
1,9,3,1,5,1,4,,,,,,
1,9,4,2,2,1,4,,,,4,,
1,9,2,2,1,1,2,,,,,,
1,9,3,1,4,2,1,,,,1,,
1,9,4,1,5,1,1,,,,,,
1,9,1,1,4,2,2,,,,,,
1,9,1,,1,1,1,,,,,,
1,9,3,1,1,2,3,,,,5,,
1,9,5,1,1,1,1,,,,3,,
3,9,3,2,1,1,4,,,,21,,
1,9,3,2,3,2,4,,,,3,,
1,9,1,1,5,1,2,,,,,,
1,9,1,1,2,2,3,,,,,,
1,9,4,1,5,1,4,,,,1,,
1,9,2,1,2,1,1,,,,4,,
1,9,5,1,3,1,5,,,,2,,
1,9,4,,1,1,1,,,,,,
1,9,3,,1,1,,,,,,,
1,9,5,1,2,2,,,,,,,
1,9,4,3,1,2,2,,,,4,,
1,9,5,1,3,2,4,,,,,,
1,9,5,1,3,2,2,,,,,,
1,9,2,,1,1,,,,,,,
1,9,3,2,4,1,2,,,,5,,
1,9,4,,4,2,5,,,,,,
5,9,3,3,2,1,1,,,,8,,
2,9,3,2,5,1,1,,,,,,
1,9,3,1,1,1,,,,,1,,
1,9,3,3,1,1,1,,,,4,,
1,9,1,,2,2,2,,,,,,
1,9,1,,3,1,4,,,,,,
3,9,1,1,5,1,5,,,,,,
1,9,1,1,2,2,1,,,,,,
1,9,4,,1,1,4,,,,,,
1,9,2,1,5,1,3,,,,1,,
1,9,3,1,2,1,,,,,,,
1,9,1,2,1,1,3,,,,,,
1,9,4,3,2,1,1,,,,,,
1,9,1,1,1,2,5,,,,,,
1,9,1,,1,2,2,,,,,,
1,9,1,,3,2,4,,,,,,
1,9,1,2,3,1,2,,,,,,
1,9,2,1,3,1,,,,,,,
1,9,2,3,2,1,4,,,,3,,
1,9,5,2,2,1,4,,,,,,
1,9,4,,2,1,2,,,,,,
1,9,3,2,2,1,1,,,,6,,
1,9,4,1,2,2,,,,,,,
1,9,2,1,3,1,6,,,,2,,
1,9,1,1,5,1,1,,,,,,
1,9,3,3,1,1,3,,,,3,,
1,9,1,,5,1,4,,,,,,
1,9,4,1,5,2,2,,,,,,
1,9,1,1,4,1,5,,,,,,
1,9,3,,1,1,1,,,,,,
1,9,1,,1,2,1,,,,,,
1,9,5,,1,2,3,,,,,,
1,9,4,,2,2,3,,,,,,
1,9,1,,4,1,4,,,,,,
1,9,3,1,3,1,,,,,1,,
1,9,1,1,3,2,1,,,,,,
2,9,3,1,4,2,2,,,,5,,
1,9,4,3,1,2,4,,,,,,
1,9,4,3,3,1,4,,,,2,,
1,9,4,2,3,1,4,,,,1,,
4,9,2,3,3,1,5,,,,1,,
2,9,3,,3,1,4,,,,,,
1,9,5,,3,2,2,,,,,,
1,9,1,3,1,1,5,,,,,,
1,9,1,2,2,2,2,,,,,,
2,9,2,1,2,2,1,,,,,,
1,9,4,1,2,2,4,,,,5,,
1,9,5,,3,1,2,,,,,,
1,9,3,2,2,2,4,,,,1,,
1,9,1,,4,2,2,,,,,,
1,9,5,1,2,2,1,,,,,,
1,9,1,,2,2,4,,,,,,
1,9,1,3,4,1,5,,,,,,
1,9,3,1,2,1,5,,,,6,,
3,9,1,2,1,2,4,,,,,,
1,9,3,2,2,1,4,,,,7,,
1,9,1,3,2,1,1,,,,,,
2,9,4,1,4,1,5,,,,2,,
1,9,3,1,4,1,3,,,,,,
1,9,1,3,2,2,2,,,,,,
1,9,2,,3,2,2,,,,,,
1,9,3,3,2,2,2,,,,3,,
1,9,5,,2,1,2,,,,,,
1,9,2,1,2,2,5,,,,2,,
1,9,5,1,1,2,5,,,,,,
1,9,3,,3,2,2,,,,,,
1,9,3,1,2,1,6,,,,3,,
1,9,4,3,1,1,5,,,,,,
1,9,4,1,2,1,6,,,,3,,
1,9,3,2,1,2,4,,,,1,,
2,9,4,2,1,2,1,,,,,,
1,9,1,2,5,1,4,,,,,,
1,9,4,3,4,2,2,,,,,,
1,9,1,3,1,2,4,,,,,,
1,9,2,1,3,2,5,,,,14,,
1,9,4,,2,2,4,,,,,,
1,9,5,,1,1,3,,,,,,
1,9,1,2,3,2,2,,,,,,
1,9,3,1,1,1,6,,,,3,,
1,9,3,3,4,1,1,,,,,,
1,9,3,2,2,2,1,,,,,,
1,9,4,,3,1,3,,,,,,
2,9,1,3,5,1,2,,,,,,
2,9,4,1,5,2,4,,,,1,,
1,9,2,,3,2,3,,,,,,
1,9,4,3,3,2,2,,,,,,
1,9,3,,3,1,1,,,,,,
1,9,5,1,3,1,1,,,,,,
1,9,1,2,3,1,1,,,,,,
1,9,4,1,3,2,5,,,,,,
1,9,3,1,4,1,5,,,,1,,
1,9,1,2,4,2,2,,,,,,
1,9,3,,5,1,4,,,,,,
1,9,4,2,1,2,4,,,,1,,
1,9,1,,1,2,,,,,,,
1,9,1,,2,2,3,,,,,,
1,9,2,,3,1,1,,,,,,
1,9,3,1,5,2,1,,,,,,
1,9,2,,1,2,,,,,,,
9,9,3,3,2,1,4,,,,5,,
1,9,4,,2,1,1,,,,,,
1,9,3,,2,1,2,,,,,,
1,9,1,1,2,1,,,,,,,
1,9,2,3,1,1,5,,,,,,
1,9,1,3,2,1,5,,,,,,
1,9,1,2,4,1,3,,,,,,
1,9,1,2,2,2,,,,,,,
1,9,2,,1,2,5,,,,,,
1,9,4,1,1,1,6,,,,2,,
1,9,1,3,2,1,3,,,,,,
1,9,3,1,4,2,4,,,,1,,
1,9,1,2,2,1,5,,,,,,
3,9,1,,3,2,2,,,,,,
1,9,5,1,4,2,1,,,,,,
5,9,5,1,4,2,2,,,,4,,
1,9,1,1,4,2,3,,,,,,
1,9,5,1,2,2,5,,,,,,
2,9,2,1,2,2,,,,,,,
1,9,4,3,1,2,3,,,,,,
4,9,4,3,4,2,4,,,,,,
1,9,3,2,1,2,1,,,,1,,
1,9,5,,4,1,2,,,,,,
1,9,5,,1,2,4,,,,,,
1,9,3,1,5,2,4,,,,2,,
1,9,4,1,4,2,3,,,,,,
1,9,4,3,2,1,4,,,,4,,
2,9,1,3,3,1,4,,,,,,
1,9,3,2,3,1,4,,,,3,,
1,9,2,3,3,2,2,,,,,,
2,9,4,,1,2,2,,,,,,
1,9,1,,1,1,,,,,,,
1,9,5,1,5,2,3,,,,,,
1,9,2,1,2,1,6,,,,1,,
1,9,2,3,3,1,2,,,,1,,
1,9,2,,5,1,5,,,,,,
1,9,2,,3,2,4,,,,,,
3,9,2,2,1,1,1,,,,,,
1,9,4,2,1,1,3,,,,3,,
1,9,2,,2,2,2,,,,,,
1,9,2,3,3,1,6,,,,,,
2,9,2,,5,1,3,,,,,,
1,9,4,1,4,2,2,,,,4,,
1,9,1,1,1,1,6,,,,,,
1,9,1,2,1,2,3,,,,,,
1,9,3,3,4,1,2,,,,1,,
1,9,3,2,3,2,2,,,,2,,
1,9,5,1,1,1,6,,,,,,
3,9,2,1,4,2,5,,,,,,
2,9,1,,2,1,3,,,,,,
1,9,2,,3,1,6,,,,,,
1,9,2,,5,1,4,,,,,,
1,9,2,2,1,2,2,,,,,,
1,9,2,,2,1,3,,,,,,
1,9,2,1,4,2,1,,,,,,
1,9,2,3,3,1,4,,,,,,
1,9,2,,5,1,2,,,,,,
1,9,5,1,2,1,1,,,,1,,
1,9,2,2,1,2,1,,,,,,
1,9,5,1,5,1,3,,,,,,
1,9,3,1,3,2,5,,,,1,,
1,9,4,2,2,2,4,,,,2,,
1,9,3,1,2,2,,,,,,,
1,9,4,2,4,2,2,,,,1,,
1,9,1,,1,1,5,,,,,,
1,9,1,1,5,2,3,,,,,,
1,9,1,2,3,2,4,,,,,,
1,9,4,1,4,2,4,,,,1,,
1,9,1,1,5,2,2,,,,,,
1,9,4,1,2,2,1,,,,3,,
1,9,1,3,2,2,1,,,,,,
1,9,2,,1,2,6,,,,,,
1,9,3,,3,1,3,,,,,,
1,9,4,2,2,1,1,,,,3,,
1,9,4,2,4,1,4,,,,,,
1,9,4,1,5,2,3,,,,1,,
2,9,1,1,2,1,6,,,,,,
1,9,2,1,2,2,6,,,,,,
1,9,1,1,4,2,4,,,,,,
1,9,3,3,1,1,5,,,,1,,
1,9,2,2,2,1,3,,,,,,
1,9,1,3,4,1,,,,,,,
1,9,4,1,1,2,,,,,3,,
1,9,2,2,2,2,1,,,,,,
1,9,4,3,4,1,1,,,,,,
1,9,1,1,5,2,4,,,,,,
1,9,3,,3,1,5,,,,,,
3,9,3,,2,1,4,,,,,,
1,9,2,3,1,2,5,,,,,,
1,9,4,1,4,2,5,,,,,,
1,9,3,,3,1,,,,,,,
1,9,1,3,4,1,1,,,,,,
1,9,4,,4,1,2,,,,,,
1,9,3,1,5,2,3,,,,1,,
1,9,3,1,1,2,6,,,,,,
1,9,3,3,3,2,2,,,,2,,
1,9,1,,5,1,1,,,,,,
1,9,4,,2,1,4,,,,,,
1,9,2,3,3,1,1,,,,,,
1,9,4,,3,1,,,,,,,
1,9,4,1,5,1,5,,,,,,
1,9,2,,2,1,5,,,,,,
1,9,3,,2,1,1,,,,,,
1,9,2,,2,1,,,,,,,
1,9,2,,2,1,1,,,,,,
1,9,4,2,4,2,4,,,,,,
1,9,5,,3,1,3,,,,,,
1,9,4,,1,2,1,,,,,,
1,9,2,3,2,1,5,,,,,,
2,9,2,3,1,2,4,,,,1,,
1,9,4,,3,1,1,,,,,,
1,9,5,,2,2,3,,,,,,
1,9,5,1,2,2,6,,,,,,
1,9,2,2,1,1,5,,,,,,
2,9,3,3,3,1,1,,,,3,,
1,9,1,3,5,1,3,,,,,,
2,9,2,1,5,1,1,,,,,,
1,9,4,2,4,2,1,,,,,,
1,9,1,2,2,2,4,,,,,,
1,9,5,1,3,2,5,,,,,,
1,9,1,1,4,2,1,,,,,,
2,9,3,3,1,2,4,,,,5,,
2,9,2,1,5,2,2,,,,1,,
2,9,1,1,4,1,3,,,,,,
1,9,5,1,2,1,,,,,1,,
1,9,1,1,4,2,5,,,,,,
1,9,1,2,2,1,4,,,,,,
1,9,1,1,4,1,,,,,,,
1,9,2,3,2,1,3,,,,,,
2,9,4,3,3,1,1,,,,,,
1,9,2,3,2,2,2,,,,1,,
1,9,5,1,2,1,5,,,,2,,
1,9,5,1,4,2,4,,,,1,,
1,9,2,3,3,2,5,,,,,,
1,9,2,,2,2,4,,,,,,
1,9,2,3,1,1,,,,,,,
1,9,5,,2,1,,,,,,,
1,9,3,3,2,1,5,,,,1,,
1,9,1,2,3,2,1,,,,,,
1,9,5,1,5,1,4,,,,,,
1,9,3,,1,2,1,,,,,,
1,9,4,2,4,1,2,,,,4,,
1,9,1,,1,2,4,,,,,,
1,9,1,2,2,1,3,,,,,,
1,9,3,3,1,2,3,,,,,,
1,9,3,,5,2,2,,,,,,
1,9,1,1,1,2,6,,,,,,
1,9,3,3,1,2,2,,,,6,,
1,9,4,2,3,2,4,,,,,,
1,9,4,1,3,2,1,,,,,,
1,9,4,2,3,2,2,,,,2,,
1,9,1,,4,2,3,,,,,,
1,9,1,2,1,1,,,,,,,
1,9,2,2,2,1,4,,,,,,
1,9,3,3,5,1,2,,,,,,
1,9,3,1,1,2,,,,,1,,
1,9,5,3,1,1,3,,,,,,
1,9,1,1,5,2,5,,,,,,
1,9,2,1,4,2,3,,,,1,,
1,9,1,,3,1,5,,,,,,
1,9,2,2,4,1,2,,,,,,
1,9,4,2,5,1,3,,,,,,
1,9,5,1,5,1,2,,,,1,,
1,9,1,,5,1,2,,,,,,
2,9,3,1,5,1,3,,,,,,
1,9,4,3,5,1,4,,,,,,
1,9,5,,2,1,3,,,,,,
1,9,4,3,3,2,3,,,,,,
1,9,2,1,5,2,5,,,,,,
1,9,4,3,2,2,5,,,,,,
1,9,1,3,3,2,2,,,,,,
1,9,1,,2,1,,,,,,,
1,9,3,3,1,2,1,,,,4,,
1,9,1,2,1,2,1,,,,,,
1,9,2,2,3,1,1,,,,,,
1,9,1,3,2,2,4,,,,,,
1,9,3,1,3,1,6,,,,,,
1,9,2,2,5,2,4,,,,,,
1,9,1,3,4,1,3,,,,,,
1,9,1,,3,1,,,,,,,
1,9,5,1,1,2,6,,,,,,
1,9,3,2,4,1,4,,,,2,,
1,9,4,2,3,1,3,,,,,,
1,9,3,,3,2,,,,,,,
1,9,5,3,2,2,2,,,,,,
1,9,4,,5,2,1,,,,,,
1,9,1,,1,1,6,,,,,,
1,9,3,3,4,1,4,,,,,,
1,9,5,2,1,1,2,,,,,,
1,8,1,1,1,1,1,,,,,,
1,8,3,1,1,1,4,,,,137,,
1,8,4,1,1,1,2,,,,315,,
2,8,2,1,2,1,1,,,,9,,
1,8,4,1,1,1,4,,,,75,,
1,8,3,1,5,1,2,,,,5,,
1,8,1,1,1,1,4,,,,,,
1,8,1,1,1,1,3,,,,,,
1,8,4,1,1,2,3,,,,6,,
3,8,1,1,1,1,2,,,,,,
2,8,1,,4,2,2,,,,,,
1,8,1,1,1,2,4,,,,,,
1,8,5,1,1,1,2,,,,25,,
1,8,3,1,1,1,1,,,,94,,
1,8,5,1,2,2,3,,,,7,,
1,8,3,1,2,2,4,,,,17,,
1,8,2,1,1,1,4,,,,76,,
1,8,3,1,1,1,2,,,,200,,
1,8,2,,2,1,4,,,,,,
2,8,4,1,3,1,2,,,,195,,
1,8,3,2,1,1,1,,,,8,,
1,8,4,2,1,2,2,,,,3,,
1,8,2,1,3,2,3,,,,1,,
2,8,2,1,3,1,4,,,,24,,
1,8,1,1,2,1,3,,,,,,
1,8,2,1,2,1,4,,,,44,,
1,8,2,1,1,1,1,,,,12,,
1,8,2,1,1,1,3,,,,28,,
1,8,1,1,4,1,2,,,,,,
1,8,1,1,3,1,1,,,,,,
1,8,1,1,3,2,2,,,,,,
1,8,1,1,3,1,3,,,,,,
2,8,2,1,3,2,2,,,,5,,
1,8,4,1,2,1,4,,,,37,,
1,8,2,1,1,1,,,,,2,,
1,8,3,1,1,1,,,,,3,,
1,8,2,1,1,2,3,,,,5,,
1,8,4,1,1,2,4,,,,7,,
1,8,1,2,1,1,2,,,,,,
1,8,1,1,2,1,1,,,,,,
1,8,1,1,2,2,5,,,,,,
1,8,4,1,3,2,2,,,,27,,
1,8,3,1,3,1,2,,,,77,,
1,8,1,1,1,2,2,,,,,,
1,8,1,1,2,1,2,,,,,,
1,8,2,3,4,1,2,,,,,,
2,8,2,1,3,1,3,,,,15,,
1,8,1,1,2,2,3,,,,,,
1,8,2,1,2,1,2,,,,54,,
1,8,2,1,1,1,2,,,,140,,
1,8,2,,3,1,3,,,,,,
1,8,3,1,1,2,2,,,,40,,
1,8,4,1,1,1,3,,,,56,,
1,8,2,1,1,2,1,,,,2,,
1,8,4,1,2,1,3,,,,24,,
1,8,3,1,4,1,2,,,,16,,
1,8,2,1,1,1,5,,,,28,,
1,8,4,1,2,1,2,,,,159,,
1,8,4,1,3,1,1,,,,6,,
1,8,5,1,1,2,4,,,,4,,
1,8,2,1,3,1,2,,,,84,,
1,8,3,1,2,2,2,,,,25,,
2,8,4,1,1,2,2,,,,44,,
1,8,4,1,4,1,1,,,,,,
1,8,3,1,3,2,2,,,,10,,
1,8,1,1,1,2,5,,,,,,
2,8,5,1,2,1,3,,,,20,,
1,8,2,1,1,2,2,,,,15,,
1,8,2,1,3,1,5,,,,22,,
1,8,5,1,3,1,2,,,,9,,
1,8,1,1,2,1,4,,,,,,
1,8,3,1,1,2,1,,,,12,,
1,8,1,,1,1,4,,,,,,
1,8,2,1,2,2,4,,,,3,,
1,8,3,1,2,1,2,,,,90,,
1,8,5,1,1,1,3,,,,14,,
1,8,3,1,3,2,1,,,,1,,
1,8,3,3,2,1,4,,,,8,,
1,8,1,1,3,1,2,,,,,,
1,8,5,1,1,2,1,,,,1,,
1,8,1,1,1,2,3,,,,,,
1,8,1,,1,1,2,,,,,,
1,8,4,1,3,1,3,,,,25,,
1,8,4,,1,1,3,,,,,,
1,8,1,1,2,1,5,,,,,,
1,8,4,1,4,1,2,,,,33,,
1,8,3,,1,2,1,,,,,,
1,8,2,1,5,1,1,,,,,,
1,8,3,2,1,1,2,,,,35,,
1,8,3,1,2,1,1,,,,56,,
1,8,4,1,1,1,5,,,,41,,
1,8,1,,3,1,2,,,,,,
1,8,2,1,2,1,5,,,,14,,
1,8,4,2,1,1,2,,,,32,,
1,8,1,1,1,1,5,,,,,,
1,8,4,,1,1,2,,,,,,
1,8,1,1,1,1,,,,,,,
1,8,4,1,2,2,4,,,,4,,
1,8,3,1,3,1,4,,,,46,,
1,8,2,2,2,2,2,,,,,,
1,8,4,2,2,2,2,,,,5,,
1,8,3,2,1,2,4,,,,4,,
1,8,1,2,1,2,2,,,,,,
1,8,4,1,1,1,1,,,,32,,
1,8,2,1,4,1,2,,,,12,,
1,8,4,1,1,1,6,,,,4,,
1,8,2,1,4,1,1,,,,2,,
1,8,1,1,3,1,4,,,,,,
1,8,2,1,1,2,4,,,,13,,
1,8,1,2,3,1,4,,,,,,
1,8,3,1,2,1,4,,,,76,,
2,8,2,1,1,2,5,,,,9,,
4,8,1,1,2,2,2,,,,,,
1,8,5,1,1,2,3,,,,7,,
2,8,3,,1,1,2,,,,,,
1,8,1,2,2,1,2,,,,,,
1,8,3,1,2,2,1,,,,6,,
1,8,4,3,2,1,2,,,,10,,
1,8,3,1,4,1,1,,,,9,,
2,8,1,3,1,1,4,,,,,,
1,8,2,,1,1,1,,,,,,
1,8,4,1,4,1,4,,,,4,,
1,8,1,3,1,1,1,,,,,,
2,8,3,1,3,1,1,,,,24,,
1,8,2,1,3,2,1,,,,,,
1,8,3,1,1,2,4,,,,24,,
1,8,3,,2,2,1,,,,,,
1,8,3,2,2,1,2,,,,27,,
1,8,3,,3,2,3,,,,,,
1,8,4,1,2,1,,,,,8,,
1,8,1,3,3,1,4,,,,,,
2,8,4,1,3,2,4,,,,4,,
4,8,4,2,3,1,2,,,,4,,
1,8,2,1,2,2,,,,,,,
1,8,2,1,2,2,3,,,,,,
1,8,4,1,2,2,2,,,,22,,
1,8,2,1,4,2,4,,,,2,,
1,8,2,1,3,2,5,,,,2,,
1,8,4,1,5,2,2,,,,6,,
1,8,3,1,5,1,4,,,,4,,
2,8,4,1,3,1,4,,,,45,,
1,8,3,2,2,2,1,,,,4,,
2,8,5,1,2,1,2,,,,10,,
1,8,5,1,2,1,4,,,,5,,
1,8,3,3,1,1,2,,,,36,,
1,8,3,1,5,1,1,,,,2,,
1,8,2,1,5,1,2,,,,4,,
1,8,4,1,2,1,1,,,,6,,
1,8,3,,3,2,2,,,,,,
1,8,1,1,2,2,4,,,,,,
1,8,4,1,3,2,3,,,,4,,
1,8,3,3,1,1,1,,,,8,,
1,8,5,1,1,1,5,,,,4,,
1,8,3,,3,1,4,,,,,,
1,8,4,1,5,1,2,,,,22,,
1,8,1,,2,1,1,,,,,,
1,8,3,1,4,1,4,,,,10,,
1,8,2,,3,1,4,,,,,,
1,8,2,1,3,1,,,,,10,,
